floor_rate,date,block_number,charged_static_floor_gas,charged_regular_gas_8279,incremental_data_gas_8279
96,2026-03-15,24665039,44504428.33679238,45872036.12710253,1367607.7903101533
96,2026-03-15,24665043,30916398.274949044,32057076.124604333,1140677.8496552878
96,2026-03-15,24665100,69698182.18607603,71576772.99591154,1878590.8098355187
96,2026-03-15,24665800,70027921.67850168,71019629.16950546,991707.4910037747
96,2026-03-15,24665836,34142867.92121762,34882089.72954421,739221.8083265837
96,2026-03-15,24665922,18959596.165176716,19508080.605620787,548484.4404440745
96,2026-03-15,24666030,54669358.03646601,56856019.018814206,2186660.982348195
96,2026-03-15,24666083,21507358.283190425,21617222.91161248,109864.62842205417
96,2026-03-15,24666301,26122508.89682598,26987918.562220678,865409.6653946966
96,2026-03-15,24666323,12810995.196912676,12948437.403680554,137442.2067678778
96,2026-03-16,24666499,60463890.68273935,62783687.17739835,2319796.4946589973
96,2026-03-16,24666509,20384438.31812153,20663310.745899167,278872.4277776354
96,2026-03-16,24666533,9003893.265457092,9309233.80062886,305340.5351717681
96,2026-03-16,24666635,21759422.06815267,22344629.62712638,585207.5589737121
96,2026-03-16,24666753,45679731.29834975,49353666.608463444,3673935.3101136885
96,2026-03-16,24666952,23597552.961039416,24087465.9447801,489912.9837406861
96,2026-03-16,24667057,40660187.107820205,41478279.6041712,818092.4963509913
96,2026-03-16,24667249,29287032.60456854,29843993.141329832,556960.5367612921
96,2026-03-16,24667252,29535816.320775717,30490546.65750507,954730.3367293531
96,2026-03-16,24667407,81282202.84260991,81350171.68938293,67968.84677301176
96,2026-03-16,24667510,45526190.76921041,47174322.89355539,1648132.1243449715
96,2026-03-16,24667566,49851534.02918029,50207963.913963206,356429.88478292234
96,2026-03-16,24667576,11513605.737585982,11517113.286795115,3507.549209132805
96,2026-03-16,24667613,84350317.871237,86057537.64726716,1707219.77603016
96,2026-03-16,24667685,32535595.558452923,32933923.411085173,398327.85263225355
96,2026-03-16,24667935,24632043.985457085,26005217.582875263,1373173.5974181797
96,2026-03-16,24668120,34920499.29262945,35582600.078637905,662100.7860084563
96,2026-03-16,24668512,39384810.201119855,40261734.78034424,876924.5792243887
96,2026-03-16,24668686,33476042.4531346,33563638.21383583,87595.76070122421
96,2026-03-16,24669017,58194565.62255026,59512984.55972822,1318418.9371779622
96,2026-03-16,24669050,24590285.559639893,25275519.95988366,685234.4002437677
96,2026-03-16,24669258,77381041.67503329,80481790.76578549,3100749.090752204
96,2026-03-16,24669432,41055996.53604813,41902230.28874601,846233.7526978784
96,2026-03-16,24669553,47981960.17839905,49235825.02670318,1253864.8483041276
96,2026-03-16,24669606,48988723.18062409,49593508.38446179,604785.2038377033
96,2026-03-16,24669616,13718929.499096029,14308079.323656961,589149.8245609326
96,2026-03-16,24669652,39690085.651358634,42107083.667070694,2416998.015712062
96,2026-03-16,24669669,34894005.80720522,36260206.49629925,1366200.6890940303
96,2026-03-16,24669743,32210067.713558983,32816127.427341964,606059.7137829816
96,2026-03-16,24669774,65121579.45359363,65978047.345041886,856467.8914482587
96,2026-03-16,24669819,32348193.913366545,32913646.84992929,565452.9365627491
96,2026-03-16,24669907,33204695.182278067,34272018.92414515,1067323.741867084
96,2026-03-16,24670079,17244381.570880897,17669023.29409407,424641.72321317386
96,2026-03-16,24670202,63236966.073913164,63841546.15828282,604580.0843696535
96,2026-03-16,24670546,32025527.054304782,32758370.03965019,732842.9853454087
96,2026-03-16,24670760,41581408.34906265,43690491.59918089,2109083.250118238
96,2026-03-16,24671035,32508292.25089952,33667915.352852866,1159623.1019533435
96,2026-03-16,24671407,70322440.52104263,73210333.5925206,2887893.0714779682
96,2026-03-16,24671529,20517147.29438382,20954440.361089125,437293.0667053064
96,2026-03-16,24671542,62398398.71221117,63988182.95566926,1589784.243458099
96,2026-03-16,24671837,63417155.222537704,65182843.15065693,1765687.9281192226
96,2026-03-16,24672034,30641155.530883405,31485988.12014093,844832.5892575242
96,2026-03-16,24672123,38122027.75752902,40144587.849900514,2022560.0923714973
96,2026-03-16,24672435,36414316.315201476,37302756.36759933,888440.0523978518
96,2026-03-16,24672452,66775803.89306881,71966749.12708417,5190945.234015349
96,2026-03-16,24672471,42608016.16427612,43103874.92781238,495858.76353625645
96,2026-03-16,24672558,36850024.98482953,37577245.60607079,727220.6212412551
96,2026-03-16,24672745,71053788.89948787,72307600.72537096,1253811.8258830933
96,2026-03-16,24673245,76420690.90003203,79579253.40668625,3158562.506654217
96,2026-03-16,24673307,19462890.591845676,20387779.05133031,924888.45948463
96,2026-03-17,24673680,42112260.31230244,42925758.28586189,813497.9735594487
96,2026-03-17,24673803,41444013.764791906,41795462.20836971,351448.4435778041
96,2026-03-17,24673969,33529120.101221677,33584736.73225686,55616.63103518041
96,2026-03-17,24674108,31598141.70590468,33316111.612853214,1717969.906948533
96,2026-03-17,24674263,26774091.581390265,27130760.737151977,356669.155761712
96,2026-03-17,24674282,15356968.946543504,15358360.478471147,1391.5319276427108
96,2026-03-17,24674478,53995274.21775925,56729373.022152185,2734098.8043929376
96,2026-03-17,24674814,71689325.23375225,74461880.73204911,2772555.4982968657
96,2026-03-17,24674996,11822122.947476143,11825194.947476143,3072.0
96,2026-03-17,24675009,35917126.322935,37047829.36416761,1130703.0412326127
96,2026-03-17,24675308,18752521.671519063,19169488.2769125,416966.6053934356
96,2026-03-17,24675448,11502250.74522379,11709994.74522379,207744.0
96,2026-03-17,24675518,26369036.758126114,26907785.526967544,538748.7688414316
96,2026-03-17,24675601,12689461.638645977,12836533.638645977,147072.0
96,2026-03-17,24675763,36198017.28404925,37552560.742721446,1354543.458672193
96,2026-03-17,24675809,41586941.692369774,43495076.352418765,1908134.6600489898
96,2026-03-17,24675852,38354399.07702981,39018970.920157194,664571.843127385
96,2026-03-17,24675886,25214149.086726174,25295604.2689939,81455.18226772458
96,2026-03-17,24676047,64378480.37134558,66051672.73205966,1673192.3607140798
96,2026-03-17,24676116,41323356.58669059,42064551.915836155,741195.3291455718
96,2026-03-17,24676489,18531559.41037883,19347328.663518704,815769.253139877
96,2026-03-17,24676752,13893869.31530418,13934573.31530418,40704.0
96,2026-03-17,24676925,39268471.33109874,40600386.33626062,1331915.0051618745
96,2026-03-17,24677094,34989186.38785652,35464866.117785126,475679.7299286051
96,2026-03-17,24677111,41069517.35162383,42228840.8653505,1159323.5137266628
96,2026-03-17,24677233,56938165.375729665,57887502.10099902,949336.7252693499
96,2026-03-17,24677897,16722587.022271916,17405353.689522997,682766.6672510797
96,2026-03-17,24678081,28287026.816743672,29061048.740863316,774021.9241196455
96,2026-03-17,24678355,70568432.71952681,71787770.986998,1219338.2674711933
96,2026-03-17,24678432,26305955.139195498,26535508.21978131,229553.08058580878
96,2026-03-17,24678458,22888283.802230783,23872662.80785815,984379.005627368
96,2026-03-17,24678551,37643544.30019949,38356025.480872534,712481.1806730443
96,2026-03-17,24678553,48117669.76771021,55447182.04597259,7329512.278262386
96,2026-03-17,24678624,36074358.938673206,37074808.491553046,1000449.5528798429
96,2026-03-17,24678667,12472306.506919727,12574017.031080827,101710.52416110078
96,2026-03-17,24678879,28678708.22189869,29043438.53853067,364730.3166319805
96,2026-03-17,24678989,36177687.86457396,36774811.26300511,597123.3984311419
96,2026-03-17,24679029,40805505.98658379,41373593.43055157,568087.4439677845
96,2026-03-17,24679139,32725882.603458915,32885186.060970936,159303.45751202092
96,2026-03-17,24679144,72752614.14179033,75000986.45582002,2248372.314029687
96,2026-03-17,24679226,33809390.56741561,35411107.43892577,1601716.8715101643
96,2026-03-17,24679377,47860651.77311432,50077897.156586334,2217245.3834720035
96,2026-03-17,24679543,28023873.280777898,28391412.774675824,367539.49389792606
96,2026-03-17,24679554,40718210.63921183,41494022.234735705,775811.5955238704
96,2026-03-17,24679783,53866258.987499274,56541573.635459274,2675314.647959996
96,2026-03-17,24679804,22725069.81417053,23582686.761103928,857616.9469333991
96,2026-03-17,24679859,71822167.259869,74996476.57503372,3174309.3151647355
96,2026-03-17,24679965,46937159.10611722,47790212.450880595,853053.3447633797
96,2026-03-17,24680003,43595411.15251366,45275783.7256146,1680372.5731009345
96,2026-03-17,24680467,71530510.9417695,73692491.12360983,2161980.1818403355
96,2026-03-18,24680723,31405795.961181283,33020197.116591975,1614401.155410693
96,2026-03-18,24680748,36113974.74142176,36840509.58380794,726534.8423861831
96,2026-03-18,24681006,21010038.116425544,21865802.656041607,855764.5396160632
96,2026-03-18,24681271,40041034.22745971,42386728.92791975,2345694.700460047
96,2026-03-18,24681636,37857779.863235235,38361640.77736653,503860.9141312935
96,2026-03-18,24681827,26131010.567380823,26906276.865469284,775266.2980884623
96,2026-03-18,24681969,30840044.526965514,33088134.015920818,2248089.4889553045
96,2026-03-18,24682016,64990165.45451076,67768770.40997411,2778604.955463346
96,2026-03-18,24682155,39406578.24258963,41084859.059654616,1678280.817064982
96,2026-03-18,24682188,39086059.93606389,41086983.944290854,2000924.0082269611
96,2026-03-18,24682276,41809206.165326715,42324471.73677774,515265.5714510219
96,2026-03-18,24682623,29813947.368475758,31014427.577905133,1200480.2094293728
96,2026-03-18,24682772,64603799.59705775,66406543.088333614,1802743.4912758605
96,2026-03-18,24682825,20452522.357600864,21194752.576865666,742230.2192647981
96,2026-03-18,24683144,36137188.4792639,37317566.040674396,1180377.561410497
96,2026-03-18,24683217,41490257.154970825,43903534.48335281,2413277.3283819854
96,2026-03-18,24683501,29017595.23859417,29695626.330078892,678031.0914847206
96,2026-03-18,24683870,34725503.07104661,35115215.63248459,389712.5614379845
96,2026-03-18,24683996,19633351.64240825,20850147.618697338,1216795.976289087
96,2026-03-18,24684053,64255859.45670465,67737846.90095574,3481987.444251082
96,2026-03-18,24684095,43977515.99440949,44186110.832028545,208594.83761905372
96,2026-03-18,24684154,20685987.799082324,20865277.039695926,179289.2406136045
96,2026-03-18,24684432,28086345.742858123,28853978.849205393,767633.1063472697
96,2026-03-18,24684529,82075973.34153508,83715642.74853855,1639669.4070034719
96,2026-03-18,24684648,70904021.76269102,73273960.12450127,2369938.3618102474
96,2026-03-18,24684985,47766147.29045037,48464166.61448437,698019.3240340007
96,2026-03-18,24684989,30780794.057574652,31587583.198720664,806789.1411460112
96,2026-03-18,24685299,29509357.77361199,30759131.88836026,1249774.1147482698
96,2026-03-18,24685422,52767923.788964465,54829350.87857006,2061427.0896055924
96,2026-03-18,24685471,17903418.92690923,19175279.066688497,1271860.1397792657
96,2026-03-18,24685620,80250092.34076008,82609567.45097983,2359475.110219751
96,2026-03-18,24685673,32294720.684540603,33216946.460264307,922225.775723705
96,2026-03-18,24685682,46502357.75452464,47429918.39872772,927560.644203088
96,2026-03-18,24685825,37501633.65776455,37958966.35406966,457332.69630510814
96,2026-03-18,24685971,57457413.51366223,59457111.51934581,1999698.0056835888
96,2026-03-18,24685987,24776817.638125863,25949984.786463846,1173167.148337983
96,2026-03-18,24686017,27736689.23167448,28305685.13518767,568995.9035131868
96,2026-03-18,24686141,13916179.03333622,14361079.752325285,444900.7189890656
96,2026-03-18,24686277,63201438.45541978,64544702.14435786,1343263.6889380803
96,2026-03-18,24686322,53697517.09746871,55777515.436743304,2079998.3392745901
96,2026-03-18,24686331,21779812.78732489,22006148.60321964,226335.8158947504
96,2026-03-18,24686350,54935128.28165339,58267812.234738745,3332683.9530853517
96,2026-03-18,24686393,24492589.876990046,26472398.386132054,1979808.5091420063
96,2026-03-18,24686395,61329712.32313555,63332611.92630364,2002899.6031680896
96,2026-03-18,24686562,12371301.319427777,12594326.851782376,223025.5323545998
96,2026-03-18,24687405,10342236.020799067,11600679.435091488,1258443.4142924226
96,2026-03-18,24687443,10861249.106262611,11428179.92594986,566930.8196872504
96,2026-03-18,24687481,27528310.167738087,28170044.932820857,641734.7650827696
96,2026-03-18,24687521,20087181.49520917,20562686.047349222,475504.5521400537
96,2026-03-18,24687732,27899546.20965366,28341964.52202342,442418.3123697634
96,2026-03-19,24688085,10239055.420327887,10814641.297093648,575585.8767657614
96,2026-03-19,24688117,28046252.52789258,29316144.593954094,1269892.0660615142
96,2026-03-19,24688370,52939315.01850787,54300831.350816935,1361516.3323090677
96,2026-03-19,24688425,35358728.518308766,36521438.46661328,1162709.9483045097
96,2026-03-19,24688497,64784867.35325175,66709081.97774124,1924214.6244894916
96,2026-03-19,24688530,12198690.783371562,12594049.70614296,395358.9227713986
96,2026-03-19,24688576,29680106.511913788,30390327.523090817,710221.0111770275
96,2026-03-19,24688871,77114926.96618545,80034888.32398498,2919961.35779952
96,2026-03-19,24688899,55502818.20591789,56700210.5371905,1197392.3312726095
96,2026-03-19,24689594,13457310.274227148,13590292.699236693,132982.42500954497
96,2026-03-19,24689708,37201997.837138526,38611904.567389175,1409906.7302506487
96,2026-03-19,24690201,38507389.182433665,39823548.18768747,1316159.005253805
96,2026-03-19,24690261,16592734.253191205,17294094.724422093,701360.4712308898
96,2026-03-19,24690332,35227564.77675517,35974830.04282041,747265.2660652391
96,2026-03-19,24690469,29541626.59425388,29806019.620543364,264393.0262894867
96,2026-03-19,24690587,42019879.305202626,45016820.823677614,2996941.5184749863
96,2026-03-19,24690858,69286564.1542886,73251309.64394999,3964745.4896613834
96,2026-03-19,24691076,35551097.97689371,37183161.65706943,1632063.6801757156
96,2026-03-19,24691214,32767641.08458467,33976620.862204686,1208979.7776200206
96,2026-03-19,24691361,41891688.68730881,43424005.5779587,1532316.890649894
96,2026-03-19,24691502,39407812.36469428,40870069.38788597,1462257.023191695
96,2026-03-19,24691571,8073414.347143184,8086215.652409478,12801.305266294046
96,2026-03-19,24691594,33327984.115310933,35187168.18427046,1859184.0689595228
96,2026-03-19,24691696,40564006.643365845,41169932.04199595,605925.3986301068
96,2026-03-19,24691775,84703498.6331935,86252337.00507113,1548838.3718776442
96,2026-03-19,24691848,77213155.31533267,80225264.87933864,3012109.5640059705
96,2026-03-19,24691869,38574577.46307314,39693574.179828994,1118996.716755851
96,2026-03-19,24691898,65083845.163915545,66659199.78244147,1575354.6185259265
96,2026-03-19,24692013,32783503.78915764,34566620.536116116,1783116.7469584749
96,2026-03-19,24692301,37592931.63337226,39522958.64652492,1930027.0131526566
96,2026-03-19,24692304,20151166.0912993,20275893.677617922,124727.5863186222
96,2026-03-19,24692331,56871357.847298935,58031615.433458894,1160257.5861599538
96,2026-03-19,24692383,26667758.63794628,27023227.20011705,355468.5621707685
96,2026-03-19,24692447,33517962.46368269,35016228.16284887,1498265.6991661813
96,2026-03-19,24692697,36346036.44809457,38379651.62007649,2033615.1719819186
96,2026-03-19,24692758,65081391.76277145,67015126.46608318,1933734.7033117225
96,2026-03-19,24693233,9810416.321846407,10100691.448662259,290275.12681585195
96,2026-03-19,24693391,14527177.482043196,14720421.286684372,193243.80464117645
96,2026-03-19,24693496,68078330.58584903,72551763.01080033,4473432.424951292
96,2026-03-19,24693614,88099461.33904089,90743826.63760906,2644365.298568164
96,2026-03-19,24693630,67139561.66423291,69448716.21937865,2309154.555145748
96,2026-03-19,24693685,26175325.101538848,28272381.537957247,2097056.4364183976
96,2026-03-19,24693803,39612469.7122584,41776498.92721167,2164029.214953269
