benchmark,propagation_time_s,state_demand_cap_label,state_demand_cap_multiple,replication,included_execution,included_data,included_state,included_execution_metered,included_data_metered,included_regular_metered,included_state_metered,included_state_bytes,runtime_bal_bytes,estimated_static_payload_bytes,estimated_counted_payload_bytes,annualized_state_growth_gib,shared_fee_wei,shared_limit_hit_fraction,shared_near_limit_fraction,shared_fee_floor_bounded_fraction,shared_target_deviation,shared_rationed_gas,shared_fee_log_return_sd,regular_binding_fraction,state_demand_cap_active_fraction,base_fee_exposure_proxy_eth_per_block
fully_optimized,3.0,3x,3.0,2,84777621.4753171,9072997.720240695,11899956.64111653,122754254.62364754,36587295.36439486,159341549.98804194,239605004.55665377,43993.40283406422,407226.65802170057,1024823.7667029694,1432050.42472467,107.67454528056156,287817.651605952,0.0625595238095238,0.0673611111111111,0.0,0.3738276744152042,13518544.20891288,0.0563217996092841,0.3306944444444444,0.6976190476190476,9.677658938881896e-05
fully_optimized,3.0,3x,3.0,3,68549002.7908236,7600420.877918017,12354554.692809409,99255930.94436952,30649059.123396907,129904990.06776536,248758312.55030972,45674.02368158893,337261.09286262974,858491.5584470353,1195752.651309665,111.78789123447211,2011756.5446346037,0.0745238095238095,0.0794841269841269,0.0,0.3943862407241678,16099948.62867969,0.0598187751673177,0.2165277777777778,0.4534325396825396,0.0006148224666407
fully_optimized,3.0,3x,3.0,4,70072261.95081791,7933619.062394855,12594125.32123104,101461542.98596331,31992696.669247653,133454239.65521216,253582054.62313724,46559.70146019037,342136.6177917079,896127.3464195561,1238263.964211264,113.95560152584714,429241.442875716,0.0855952380952381,0.0908531746031746,0.0,0.4132371441470855,20674084.134180043,0.0612299765870027,0.2149801587301587,0.5983730158730158,0.0001424616248325
fully_optimized,3.0,3x,3.0,5,85837288.97050835,10396097.96691726,11777665.037844071,124288606.39310458,41922760.11535226,166211366.50845593,237142669.5210735,43541.29834929708,410708.1709162331,1174272.1210764935,1584980.2919927267,106.5680124442584,332349.9848598102,0.0768849206349206,0.0822619047619047,0.0,0.4037314548566811,16961105.060515877,0.060299293564521,0.3479563492063492,0.7144246031746032,0.0001129288207324
fully_optimized,3.0,3x,3.0,6,92182877.85750283,12580580.151493844,11451265.204172434,133476739.06792946,50731788.55002964,184208527.61795864,230570625.9420174,42334.618375515165,440766.493923058,1421016.2876377867,1861782.7815608447,103.61464423206994,137502.4407123722,0.0749007936507936,0.0789880952380952,0.0,0.3866367646257378,22717235.062147405,0.0574134910779927,0.4354761904761904,0.844563492063492,4.5707238411205635e-05
fully_optimized,3.0,3x,3.0,7,82610567.04252812,13460433.644742483,11634048.960371906,119616455.43800628,54279839.66031061,173896295.0983147,234250967.31282145,43010.35860386407,396385.7442800203,1520398.5203794828,1916784.264659503,105.26852906770516,116247.72287521706,0.0661706349206349,0.0705555555555555,0.0,0.3759421035224212,14685311.163894275,0.0566748742715461,0.3863095238095238,0.8031746031746032,4.0163058030813656e-05
fully_optimized,3.0,3x,3.0,8,73925797.07753357,8426727.200067023,12098482.763704794,107041291.7912988,33981178.71629439,141022470.50759438,243602317.65130204,44727.34161615322,361258.9861493781,951825.4689831394,1313084.4551325175,109.47087199171136,446689.8418039558,0.0759722222222222,0.0806547619047619,0.0,0.3867822376246171,19656406.237511072,0.0585141125607948,0.2563293650793651,0.5732738095238096,0.0001543571753956
fully_optimized,3.0,3x,3.0,9,83417355.1535643,10869338.12848725,12078084.804386204,120784649.01888303,43831123.602651514,164615772.6215349,243191605.80732167,44651.931623634984,402667.4650409104,1227726.0929488032,1630393.5579897135,109.28630484911868,754011.5544232597,0.0713690476190476,0.0764087301587301,0.0,0.375178581335557,21528024.679762173,0.0572738630590817,0.3240674603174603,0.6783928571428571,0.0002429680194841
fully_optimized,3.0,3x,3.0,10,75440637.17309733,12187029.878777629,11826779.502282131,109234713.39913525,49144778.33437819,158379491.7335124,238131586.6936593,43722.87148306193,365644.8875449384,1376563.5405625552,1742208.4281074936,107.01241554458322,227681.02888727505,0.0710119047619047,0.0750595238095238,0.0,0.3821684361653374,15830202.017206255,0.0578219157541657,0.3478769841269841,0.6789285714285714,7.688619471484572e-05
fully_optimized,3.0,3x,3.0,11,83912582.29988497,9606481.91818819,12074152.672832508,121501716.07217008,38738595.79721609,160240311.86938435,243112432.54414737,44637.39477676503,406932.7150968334,1085082.4928787055,1492015.2079755391,109.25072568779672,238738.3357522867,0.0622420634920634,0.0672222222222222,0.0,0.3694669513259159,13855066.962423496,0.0558014377284942,0.3245436507936508,0.689265873015873,8.11587174560834e-05
fully_optimized,3.0,3x,3.0,12,81913671.46859318,9266644.855385656,11976764.476684555,118607381.40124676,37368186.65837267,155975568.0596193,241151526.30848163,44277.35664607117,393650.49504292535,1046696.8226178598,1440347.3176607853,108.36952670093164,188234.7173989966,0.0661706349206349,0.0714087301587301,0.0,0.3831095769855032,14010967.60390361,0.0573246356623251,0.3254365079365079,0.679484126984127,6.346265793781225e-05
fully_optimized,3.0,3x,3.0,13,75799867.96408129,10033043.1382508,12228493.01942926,109754863.73147228,40458724.230028965,150213587.96149954,246220067.3503032,45207.98148108425,368638.1015824427,1133263.930784146,1501902.0323665887,110.64724561971558,618468.4041257356,0.074563492063492,0.0800595238095238,0.0,0.4088461800906768,16412146.052615313,0.0610770463624429,0.286984126984127,0.6626388888888889,0.0001988359463338
fully_optimized,3.0,3x,3.0,14,76917038.31533137,9277800.300799944,12333026.610123577,111372477.09887888,37413171.52323012,148785648.62210724,248324845.7314335,45594.435692960295,373006.7342955718,1047956.8654329504,1420963.599728522,111.59309838069572,276350.7522208138,0.0768055555555555,0.0816666666666666,0.0,0.3932555261396315,20998815.739914745,0.0589723441059666,0.2731150793650793,0.6831349206349207,9.218599045065122e-05
fully_optimized,3.0,3x,3.0,15,75554915.12553534,8917939.040004618,12159550.834868493,109400182.83113064,35962013.852425225,145362196.6835555,244831920.0700891,44953.106493792286,367223.7607282421,1007309.3987245642,1374533.1594528062,110.02343508013163,272880.49771679845,0.0845436507936508,0.0890277777777777,0.0,0.408422458637506,21751615.96257786,0.0610813418141517,0.2741468253968254,0.6610317460317461,9.365572935598043e-05
fully_optimized,3.0,3x,3.0,16,64272132.46648163,7566017.346706938,12725445.819092588,93063211.45483388,30510325.245486993,123573536.70032088,256226185.979032,47045.18520916839,319904.91102558404,854605.5708682038,1174510.481893788,115.14383063623173,396002.754244602,0.0786706349206349,0.0835119047619047,0.0,0.3976076284977498,19897045.725123387,0.059728786097525,0.1826984126984127,0.5477380952380952,0.0001307590899539
fully_optimized,3.0,3x,3.0,17,77102855.01293147,9326266.66245604,12058054.360715317,111641531.476833,37608614.43458417,149250145.9114162,242788293.87167025,44577.88031370626,370302.4243184789,1053431.2941545602,1423733.718473039,109.1050631035306,990160.2362091783,0.0864484126984127,0.091329365079365,0.0,0.4235454264014239,23786019.599169996,0.0628748763582766,0.3050198412698413,0.6398214285714285,0.00030648747399
fully_optimized,3.0,3x,3.0,18,72883191.901723,7992742.454784536,12369463.29558843,105531645.5073362,32231114.564523924,137762760.07185987,249058496.48749545,45729.13986289476,355077.91171994543,902805.5204428867,1257883.4321628322,111.92278895498012,378597.1426971486,0.0691269841269841,0.0741666666666666,0.0,0.3933561854284264,16287507.56008015,0.0590623405161804,0.2392460317460317,0.5974603174603175,0.0001267786996647
fully_optimized,3.0,3x,3.0,19,81352668.11904095,9009745.247266931,12207370.12009528,117795073.3084131,36332226.75503599,154127300.0634479,245794758.87701547,45129.89143021612,388787.6709698075,1017679.199978166,1406466.8709479736,110.4561189921647,821623.2708917129,0.0745436507936507,0.0790873015873015,0.0,0.3948029954769932,22267365.57378389,0.0589732382207508,0.289484126984127,0.6877579365079365,0.0002528781427351
fully_optimized,3.0,3x,3.0,20,70098469.42838673,7577305.09865039,12373375.251962358,101499490.2569368,30555843.64272369,132055333.89966,249137263.5244653,45743.602123371624,343128.4448596993,855880.5581239033,1199009.0029836027,111.95818556493208,945817.8153953608,0.0793253968253968,0.0849007936507936,0.0,0.4024434486778257,18056174.150430743,0.0608128780117557,0.2133730158730158,0.4961904761904762,0.0003170847228446
fully_optimized,3.0,3x,3.0,21,72795135.62466067,8927398.768886218,12374041.729305502,105404143.90411092,36000160.65961362,141404304.5637224,249150683.01091307,45746.06604884019,355171.81358103856,1008377.9049981636,1363549.7185792022,111.9642160612643,357367.68156603986,0.0714484126984126,0.0770833333333333,0.0,0.3914340471464458,15201108.83204896,0.0591703831952158,0.2333531746031746,0.5637301587301587,0.0001225414660116
fully_optimized,3.0,3x,3.0,22,68384266.45296398,7594750.488387553,12710228.83908178,99017399.9970309,30626193.007590517,129643593.00462244,255919792.88241944,46988.928976333045,336751.28259019466,857851.0700289329,1194602.3526191276,115.00614262167666,383665.7816454978,0.079781746031746,0.0849404761904761,0.0,0.4107222815163672,16570009.460930789,0.0614741680552067,0.1816468253968254,0.5298611111111111,0.0001306370486103
fully_optimized,3.0,3x,3.0,23,73052011.28309219,9045374.025889223,12352099.594379645,105776088.52148566,36475901.50147771,142251990.0229642,248708879.27183485,45664.94733471806,357593.8897193922,1021703.5831243524,1379297.4728437446,111.76567673277025,456967.6095024617,0.0715674603174603,0.0769642857142857,0.0,0.3883912022243324,13287032.92917869,0.0585129285155461,0.2529960317460317,0.5866071428571429,0.0001528938708874
fully_optimized,3.0,3x,3.0,24,63713364.24701234,7119597.918607566,12732553.038831176,92254139.73172116,28710117.64311508,120964257.3748378,256369289.47673157,47071.46016044877,314098.87752175995,804181.0856053499,1118279.9631271097,115.20813899269268,605993.6145621816,0.0803174603174603,0.0853769841269841,0.0,0.3993887217602432,19603555.9619151,0.0607092139418501,0.1681746031746031,0.475734126984127,0.0002052085655597
fully_optimized,3.0,3x,3.0,25,75472362.39003734,9500558.752063282,12321213.37112969,109280650.1132177,38311455.58574069,147592105.6989552,248086986.78216904,45550.762879898466,366303.77029126446,1073118.1365064932,1439421.9067977576,111.48620848392432,278198.4530937143,0.0769047619047619,0.0815674603174603,0.0,0.3910442190538234,18827448.83547895,0.059137316588083,0.259484126984127,0.6639285714285714,9.355035245952642e-05
fully_optimized,3.0,3x,3.0,26,78719754.55688764,10461448.86487245,12182238.776461637,113982730.6620137,42186290.72337675,156169021.38538915,245288740.5874129,45036.98240898311,379058.4784588375,1181653.711534788,1560712.1899936255,110.22872270160131,287562.1964070225,0.0631349206349206,0.0676587301587301,0.0,0.3775414340946685,12967056.95702187,0.0568591814715873,0.2829166666666666,0.6525396825396825,9.84369403577884e-05
fully_optimized,3.0,3x,3.0,27,67174862.48405051,7978373.2149195615,12582331.129813874,97266236.4215579,32173169.920503467,129439406.34205993,253344579.1958299,46516.09906483952,330326.4581398497,901182.4693877512,1231508.927527601,113.84888397753076,665073.8165066581,0.0819246031746031,0.0863492063492063,0.0,0.3956315342590156,21766544.03415254,0.0599903920412605,0.1976785714285714,0.5402579365079365,0.0002168004734524
fully_optimized,3.0,3x,3.0,28,68741101.01663399,7625751.985796666,12725090.59668793,99534080.69796602,30751208.02218796,130285288.72015452,256219033.59448385,47043.87197393261,334861.3036256882,861352.7871380822,1196214.0907637705,115.1406164723401,673411.8595024056,0.0819047619047619,0.0869841269841269,0.0,0.4155864595873189,19684681.029804453,0.0618634343705855,0.1918253968253968,0.5770436507936508,0.0002095723805771
fully_optimized,3.0,3x,3.0,29,72961619.76935409,8502993.08685496,12574719.839435449,105645205.59860995,34288724.53656026,139933930.13516998,253191326.26216212,46487.96059561671,355888.95596966654,960439.9419257032,1316328.8978953697,113.78001463159984,330283.42499829823,0.0850396825396825,0.0915277777777777,0.0,0.4140957050054237,21215973.53193047,0.0616581726906312,0.2284722222222222,0.658968253968254,0.0001097271538835
fully_optimized,3.0,3x,3.0,30,70078117.83347724,8616814.71736408,12468168.712261958,101470022.04563089,34747715.6817913,136217737.72742304,251045924.88954705,46094.047676306654,343488.3726890848,973296.454812332,1316784.827501417,112.81590656687868,345947.0517843276,0.0771825396825396,0.0824801587301587,0.0,0.408931821632008,16220012.88749954,0.0608516351974767,0.2321428571428571,0.6208333333333333,0.0001148819752637
fully_optimized,3.0,3x,3.0,31,89500336.35660756,11662641.44035342,11560428.048303686,129592537.35633358,47030156.98497619,176622694.3413078,232768614.09898433,42738.18665069735,423847.83350804535,1317332.209171112,1741180.042679157,104.60238393212914,571198.1359904736,0.0600396825396825,0.0644444444444444,0.0,0.3789590086108617,13513787.71082814,0.0570119980556401,0.4017460317460317,0.7035714285714286,0.000182952223316
fully_optimized,3.0,4x,4.0,0,56895818.17621891,4548424.170936884,13234234.103444755,82382633.88243043,18341737.065950166,100724370.9483808,266470611.4729334,48926.14399127178,287905.1673963204,513758.8848968331,801664.0522931535,119.74750683555588,361989.2183319476,0.0774007936507936,0.0819246031746031,0.0,0.383238505139865,20387225.23094973,0.0588513641446518,0.0652380952380952,0.2818849206349206,0.0001228669402002
fully_optimized,3.0,4x,4.0,1,56087222.65591263,5345185.831254519,13276269.641193343,81211823.25269268,21554716.403091732,102766539.65578534,267316994.8268869,49081.54677140745,283236.2060071862,603755.6325064609,886991.8385136471,120.12785758381597,389341.0311491199,0.0791666666666666,0.0841865079365079,0.0,0.3932413070981426,20902184.0885275,0.0603375957564473,0.0641865079365079,0.2726785714285714,0.0001338803213097
fully_optimized,3.0,4x,4.0,2,64591276.34515182,5466369.175171482,12995252.795806894,93525317.70719434,22043394.00820605,115568711.71539912,261658735.3432582,48042.64489511511,320111.0952109622,617443.6741883836,937554.769399346,117.58512890372658,360775.3964075407,0.0727777777777777,0.078095238095238,0.0,0.3875569480606644,15678231.662616272,0.0589112719451287,0.1199404761904762,0.3484920634920635,0.00012205432501
fully_optimized,3.0,4x,4.0,3,57752256.79627956,5360893.763590941,13037299.694462588,83622719.2092764,21618059.38825269,105240778.59752992,262505347.44847584,48198.08967581971,291012.5636654742,605529.8931070357,896542.4567725098,117.96558244903964,2076650.6580671424,0.0801388888888888,0.0849206349206349,0.0,0.3976716285666812,17240993.394962784,0.0606913521690172,0.0938095238095238,0.2447222222222222,0.0006361671223282
fully_optimized,3.0,4x,4.0,4,47334862.01773498,3523133.9957090337,13394445.222454917,68538791.29402153,14207205.609870655,82745996.90389085,269696453.97456205,49518.43457767245,243879.33190279955,397949.119289102,641828.4511919016,121.19714736018626,505059.9008717579,0.0938888888888888,0.1001587301587301,0.0,0.4243918114081522,23728877.442516025,0.0639982389601106,0.0298015873015873,0.2157539682539682,0.0001679957549579
fully_optimized,3.0,4x,4.0,5,64972453.184619375,6258323.375025046,12885119.98719472,94077244.94924508,25236987.032094102,119314231.98134036,259441217.00221428,47635.490721311515,320891.4509220445,706897.4039451496,1027788.854867194,116.58861266039932,406775.9088082311,0.0832539682539682,0.0884920634920635,0.0,0.411217700479916,18867164.400501207,0.0619475490905399,0.1406944444444444,0.3449801587301587,0.0001386946165675
fully_optimized,3.0,4x,4.0,6,65484268.60849908,6831661.348709626,12997141.228033349,94818331.09638949,27548999.71341852,122367330.80980846,261696758.8273632,48049.62631212049,325918.02205113624,771657.7400438224,1097575.7620949587,117.60221603163764,209917.34956176125,0.0908730158730158,0.0949801587301587,0.0,0.4014755479818159,28495431.98989782,0.0608517133654998,0.1316071428571428,0.4824404761904762,7.0826231349727e-05
fully_optimized,3.0,4x,4.0,7,59159956.33016703,7361639.69302195,12952011.668956306,85661006.01196504,29686162.624507364,115347168.63647148,260788077.51578835,47882.78512672093,295038.7466223601,831520.4689716051,1126559.2155939653,117.19386960661282,208496.7082720837,0.077063492063492,0.0819444444444444,0.0,0.3884296960305691,17905948.727780126,0.0593428514915973,0.1133333333333333,0.4063888888888889,7.176382156710555e-05
